,ID,Collection,Sample type,Short name for contribution,Sampling date,Analysis date,Instrument setup used,Monitored City,Monitored country,Latitude,Longitude,Alive or not,Basis of measurement,Biota species name (in Latin),Distance from the river source (km),Fat content (% of total wet matter),"Name of river, estuary, lake, reservoir, sea",Number of orgnanisms,Origin of biota,Proxy pressures,River basin name,Size (mm),Species group,Tissue,Water content(%),Weight (kg),field_country
10,21687,EMBLAS-II (Survey 2017),Real Sample,Mytilus galloprovincialis from Ukraine (Sample 14),"Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Odesa,Ukraine,45.38319,31.29838,1,Wet weight,Mytilus galloprovincialis,,,Black Sea,,Marine environment,,Black Sea,,Other (22510),Soft body,,,Ukraine
11,21688,EMBLAS-II (Survey 2017),Real Sample,Mytilus galloprovincialis from Ukraine (Sample 14),"Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #10,Odesa,Ukraine,45.38319,31.29838,1,Wet weight,Mytilus galloprovincialis,,,Black Sea,,Marine environment,,Black Sea,,Other (22510),Soft body,,,Ukraine
12,21689,EMBLAS-II (Survey 2017),Real Sample,Rapana thomasiana from Ukraine (Sample 13),"Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Odesa,Ukraine,45.38319,31.29838,1,Wet weight,Rapana thomasiana,,,Black Sea,,Marine environment,,Black Sea,,Other (22510),Soft body,,,Ukraine
13,21690,EMBLAS-II (Survey 2017),Real Sample,Rapana thomasiana from Ukraine (Sample 13),"Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #10,Odesa,Ukraine,45.38319,31.29838,1,Wet weight,Rapana thomasiana,,,Black Sea,,Marine environment,,Black Sea,,Other (22510),Soft body,,,Ukraine
14,21691,EMBLAS-II (Survey 2017),Real Sample,"Whole Fish, Barabulka from Georgia (Sample 12B)","Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Batumi,Georgia,41.90545,41.59606,1,Wet weight,Barabulka,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Soft body,,,Georgia
15,21692,EMBLAS-II (Survey 2017),Real Sample,"Whole Fish, Barabulka from Georgia (Sample 12B)","Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #10,Batumi,Georgia,41.90545,41.59606,1,Wet weight,Barabulka,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Soft body,,,Georgia
16,21693,EMBLAS-II (Survey 2017),Real Sample,"Fish, Barabulka from Georgia (Sample 12)","Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Batumi,Georgia,41.90545,41.59606,1,Wet weight,Barabulka,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Soft body,,,Georgia
17,21694,EMBLAS-II (Survey 2017),Real Sample,"Fish, Barabulka from Georgia (Sample 12)","Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #10,Batumi,Georgia,41.90545,41.59606,1,Wet weight,Barabulka,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Soft body,,,Georgia
18,21695,EMBLAS-II (Survey 2017),Real Sample,Rapana thomasiana from Georgia (Sample 11),"Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Batumi,Georgia,41.90545,41.59606,1,Wet weight,Rapana thomasiana,,,Black Sea,,Marine environment,,Black Sea,,Other (22510),Soft body,,,Georgia
19,21696,EMBLAS-II (Survey 2017),Real Sample,Rapana thomasiana from Georgia (Sample 11),"Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #10,Batumi,Georgia,41.90545,41.59606,1,Wet weight,Rapana thomasiana,,,Black Sea,,Marine environment,,Black Sea,,Other (22510),Soft body,,,Georgia
20,21697,EMBLAS-II (Survey 2017),Real Sample,Dead Dolphin from Ukraine (Sample 10),"Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Odesa,Ukraine,45.38319,31.29838,0,Wet weight,Dolphin,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Soft body,,,Ukraine
21,21698,EMBLAS-II (Survey 2017),Real Sample,Dead Dolphin from Ukraine (Sample 10),"Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #10,Odesa,Ukraine,45.38319,31.29838,0,Wet weight,Dolphin,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Soft body,,,Ukraine
22,21699,EMBLAS-II (Survey 2017),Real Sample,Dead Dolphin from Ukraine (Sample 09),"Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Odesa,Ukraine,45.38319,31.29838,0,Wet weight,Dolphin,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Soft body,,,Ukraine
23,21700,EMBLAS-II (Survey 2017),Real Sample,Dead Dolphin from Ukraine (Sample 09),"Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #10,Odesa,Ukraine,45.38319,31.29838,0,Wet weight,Dolphin,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Soft body,,,Ukraine
24,21701,EMBLAS-II (Survey 2017),Real Sample,"Fish, Kefal-Mullet from Russia (Sample 08)","Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Novoshakhtinsk,Russia,44.235813,38.175177,1,Wet weight,Kefal-Mullet,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Soft body,,,Russia
25,21702,EMBLAS-II (Survey 2017),Real Sample,"Fish, Kefal-Mullet from Russia (Sample 08)","Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #10,Novoshakhtinsk,Russia,44.235813,38.175177,1,Wet weight,Kefal-Mullet,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Soft body,,,Russia
26,21703,EMBLAS-II (Survey 2017),Real Sample,"Fish, Trachurus trachurus from Georgia (Sample 07)","Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Batumi,Georgia,41.90545,41.59606,1,Wet weight,Trachurus trachurus,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Soft body,,,Georgia
27,21704,EMBLAS-II (Survey 2017),Real Sample,"Fish, Trachurus trachurus from Georgia (Sample 07)","Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #10,Batumi,Georgia,41.90545,41.59606,1,Wet weight,Trachurus trachurus,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Soft body,,,Georgia
28,21705,EMBLAS-II (Survey 2017),Real Sample,"Fish, Pomatomus saltatrix from Georgia (Sample 06)","Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Batumi,Georgia,45.38319,31.29838,1,Wet weight,Pomatomus saltatrix,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Soft body,,,Georgia
29,21706,EMBLAS-II (Survey 2017),Real Sample,"Fish, Pomatomus saltatrix from Georgia (Sample 06)","Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #10,Batumi,Georgia,45.38319,31.29838,1,Wet weight,Pomatomus saltatrix,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Soft body,,,Georgia
30,21707,EMBLAS-II (Survey 2017),Real Sample,"Fish, Uranoscopus scaber from Georgia (Sample 05)","Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Batumi,Georgia,41.90545,41.59606,1,Wet weight,Uranoscopus scaber,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Soft body,,,Georgia
31,21708,EMBLAS-II (Survey 2017),Real Sample,"Fish, Uranoscopus scaber from Georgia (Sample 05)","Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #10,Batumi,Georgia,41.90545,41.59606,1,Wet weight,Uranoscopus scaber,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Soft body,,,Georgia
32,21709,EMBLAS-II (Survey 2017),Real Sample,"Fish, Alosa kessleri portico from Georgia (Sample 04)","Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Batumi,Georgia,41.59606,41.90545,1,Wet weight,Alosa kessleri,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Soft body,,,Georgia
33,21710,EMBLAS-II (Survey 2017),Real Sample,"Fish, Alosa kessleri portico from Georgia (Sample 04)","Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #10,Batumi,Georgia,41.59606,41.90545,1,Wet weight,Alosa kessleri,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Soft body,,,Georgia
34,21711,EMBLAS-II (Survey 2017),Real Sample,"Fish, Mullus barbathus from Georgia (Sample 03)","Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Batumi,Georgia,41.90545,41.59606,1,Wet weight,Mullus barbathus,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Soft body,,,Georgia
35,21712,EMBLAS-II (Survey 2017),Real Sample,"Fish, Mullus barbathus from Georgia (Sample 03)","Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #10,Batumi,Georgia,41.90545,41.59606,1,Wet weight,Mullus barbathus,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Soft body,,,Georgia
36,21713,EMBLAS-II (Survey 2017),Real Sample,"Fish, Platychthys flesus from Ukraine (Sample 02)","Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Odesa,Ukraine,45.38319,31.29838,1,Wet weight,Platychthys flesus,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Soft body,,,Ukraine
37,21714,EMBLAS-II (Survey 2017),Real Sample,"Fish, Platychthys flesus from Ukraine (Sample 02)","Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #10,Odesa,Ukraine,45.38319,31.29838,1,Wet weight,Platychthys flesus,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Soft body,,,Ukraine
38,21715,EMBLAS-II (Survey 2017),Real Sample,"Fish, Mesogibius batrachocephalus from Ukraine (Sample 01)","Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Odesa,Ukraine,45.38319,31.29838,1,Wet weight,Mesogibius batrachocephalus,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Soft body,,,Ukraine
39,21716,EMBLAS-II (Survey 2017),Real Sample,"Fish, Mesogibius batrachocephalus from Ukraine (Sample 01)","Fri, 09/01/2017 - 22:00","Fri, 07/28/2017 - 22:00",LC-Bruker maXis QTOF: Submission #10,Odesa,Ukraine,45.38319,31.29838,1,Wet weight,Mesogibius batrachocephalus,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Soft body,,,Ukraine
