,ID,Collection,Sample type,Short name for contribution,Sampling date,Analysis date,Instrument setup used,Monitored City,Monitored country,Latitude,Longitude,Alive or not,Basis of measurement,Biota species name (in Latin),Distance from the river source (km),Fat content (% of total wet matter),"Name of river, estuary, lake, reservoir, sea",Number of orgnanisms,Origin of biota,Proxy pressures,River basin name,Size (mm),Species group,Tissue,Water content(%),Weight (kg),field_country
12,23232,Bird livers and eggs LUBW2024,Real Sample,Egg from chicken provided by LUBW in 2024 with code 20 LC-NEGATIVE-HRMS,"Sun, 01/01/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #11,Stuttgart,Germany,48.8,9.21,No,Dry weight,Gallus gallus,,,,1.0,Terrestrial environment,,Rhine River Basin,,Eggs (22487),Egg,77.0,0.001,Germany
13,23233,Bird livers and eggs LUBW2024,Real Sample,Blank used for egg samples LC-NEGATIVE-HRMS,"Sun, 01/01/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #11,Stuttgart,Germany,48.8,9.21,,,,,,,1.0,Terrestrial environment,,,,Eggs (22487),egg,79.5,,Germany
14,23234,Bird livers and eggs LUBW2024,Real Sample,Liver from Kestrel provided by LUBW in 2024 with code 01 LC-POSITIVE-HRMS,"Sun, 01/01/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #10,Mannheim,Germany,49.48581,8.499,No,Dry weight,Falco tinnunculus,,,Rhine River,1.0,Terrestrial environment,,Rhine River basin,,Bird (22511),Liver,76.0,0.0002,Germany
15,23235,Bird livers and eggs LUBW2024,Real Sample,Liver from Kestrel provided by LUBW in 2024 with code 02 LC-POSITIVE-HRMS,"Tue, 06/13/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #10,Bruchsal,Germany,49.167,8.641,No,Dry weight,Falco tinnunculus,,,Rhine River,1.0,Terrestrial environment,,Rhine River basin,,Bird (22511),Liver,74.0,0.0002,Germany
16,23236,Bird livers and eggs LUBW2024,Real Sample,Liver from Kestrel provided by LUBW in 2024 with code 03 LC-POSITIVE-HRMS,"Tue, 06/27/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #10,Heidelberg,Germany,49.392,8.669,No,Dry weight,Falco tinnunculus,,,Neckar River,1.0,Terrestrial environment,,Rhine River basin,,Bird (22511),Liver,75.0,0.0002,Germany
17,23237,Bird livers and eggs LUBW2024,Real Sample,Liver from Kestrel provided by LUBW in 2024 with code 04 LC-POSITIVE-HRMS,"Sun, 01/01/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #10,Lorch,Germany,48.792,9.673,No,Dry weight,Falco tinnunculus,,,Danube River Basin,1.0,Terrestrial environment,,Rems River,,Bird (22511),Liver,74.0,0.0002,Germany
18,23238,Bird livers and eggs LUBW2024,Real Sample,Liver from Kestrel provided by LUBW in 2024 with code 05 LC-POSITIVE-HRMS,"Wed, 12/06/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #10,Mannheim,Germany,49.485,8.499,No,Dry weight,Falco tinnunculus,,,Neckar River,1.0,Terrestrial environment,,Rhine River Basin,,Bird (22511),Liver,74.0,0.0002,Germany
19,23239,Bird livers and eggs LUBW2024,Real Sample,Liver from Kestrel provided by LUBW in 2024 with code 06 LC-POSITIVE-HRMS,"Sun, 01/01/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #10,Stuttgart,Germany,48.8,9.21,No,Dry weight,Falco tinnunculus,,,Neckar River,1.0,Terrestrial environment,,Rhine River Basin,,Bird (22511),Liver,73.0,0.0002,Germany
20,23240,Bird livers and eggs LUBW2024,Real Sample,Liver from Long eared owl provided by LUBW in 2024 with code 07 LC-POSITIVE-HRMS,"Sun, 01/01/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #10,Stuttgart,Germany,48.8,9.21,No,Dry weight,Asio otus,,,Neckar River,1.0,Terrestrial environment,,Rhine River Basin,,Bird (22511),Liver,74.0,0.0002,Germany
21,23241,Bird livers and eggs LUBW2024,Real Sample,Liver from common buzzard provided by LUBW in 2024 with code 08 LC-POSITIVE-HRMS,"Mon, 06/19/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #10,Heidelberg,Germany,49.392,8.669,No,Dry weight,Buteo buteo,,,Neckar River,1.0,Terrestrial environment,,Rhine River Basin,,Bird (22511),Liver,78.0,0.0002,Germany
22,23242,Bird livers and eggs LUBW2024,Real Sample,Liver from common buzzard provided by LUBW in 2024 with code 09 LC-POSITIVE-HRMS,"Sun, 01/01/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #10,Stuttgart,Germany,48.8,9.21,No,Dry weight,Buteo buteo,,,Neckar River,1.0,Terrestrial environment,,Rhine River Basin,,Bird (22511),Liver,75.0,0.0002,Germany
23,23243,Bird livers and eggs LUBW2024,Real Sample,Liver from common buzzard provided by LUBW in 2024 with code 10 LC-POSITIVE-HRMS,"Sun, 01/01/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #10,Stuttgart,Germany,48.8,9.21,No,Dry weight,Buteo buteo,,,Neckar River,1.0,Terrestrial environment,,Rhine River Basin,,Bird (22511),Liver,76.0,0.0002,Germany
24,23244,Bird livers and eggs LUBW2024,Real Sample,Liver from common buzzard provided by LUBW in 2024 with code 11 LC-POSITIVE-HRMS,"Tue, 06/20/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #10,Stuttgart,Germany,48.8,9.21,No,Dry weight,Buteo buteo,,,Neckar River,1.0,Terrestrial environment,,Rhine River Basin,,Bird (22511),Liver,74.0,0.0002,Germany
25,23245,Bird livers and eggs LUBW2024,Real Sample,Liver from common buzzard provided by LUBW in 2024 with code 12 LC-POSITIVE-HRMS,"Mon, 06/26/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #10,Freiburg im Breisgau,Germany,47.995,7.815,No,Dry weight,Buteo buteo,,,Dreisam River,1.0,Terrestrial environment,,Rhine River Basin,,Bird (22511),Liver,79.0,0.0002,Germany
26,23246,Bird livers and eggs LUBW2024,Real Sample,Liver from common buzzard provided by LUBW in 2024 with code 13 LC-POSITIVE-HRMS,"Tue, 06/27/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #10,Rutesheim,Germany,48.807,8.9381,No,Dry weight,Buteo buteo,,,Neckar River,1.0,Terrestrial environment,,Rhine River Basin,,Bird (22511),Liver,77.0,0.0002,Germany
27,23247,Bird livers and eggs LUBW2024,Real Sample,Liver from owl provided by LUBW in 2024 with code 14 LC-POSITIVE-HRMS,"Sun, 01/01/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #10,Stuttgart,Germany,48.8,9.21,No,Dry weight,,,,,1.0,Terrestrial environment,,Rhine River Basin,,Bird (22511),Liver,78.0,0.0002,Germany
28,23248,Bird livers and eggs LUBW2024,Blank Sample,Blank used for bird liver samples LC-POSITIVE-HRMS,"Sun, 01/01/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #10,Stuttgart,Germany,48.8,9.21,,,,,,,,Terrestrial environment,,,,Bird (22511),Liver,75.5,,Germany
29,23249,Bird livers and eggs LUBW2024,Real Sample,Liver from Kestrel provided by LUBW in 2024 with code 01 LC-NEGATIVE-HRMS,"Sun, 01/01/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #11,Mannheim,Germany,49.48511,8.499,No,Dry weight,Falco tinnunculus,,,Rhine River basin,1.0,Terrestrial environment,,Rhine River basin,,Bird (22511),Liver,76.0,0.0002,Germany
30,23252,Bird livers and eggs LUBW2024,Real Sample,Liver from Kestrel provided by LUBW in 2024 with code 01 LC-NEGATIVE-HRMS,"Tue, 06/13/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #11,Bruchsal,Germany,49.167,8.641,No,Dry weight,Falco tinnunculus,,,Rhine River,1.0,Terrestrial environment,,Rhine River basin,,Bird (22511),Liver,76.0,0.0002,Germany
31,23253,Bird livers and eggs LUBW2024,Real Sample,Liver from Kestrel provided by LUBW in 2024 with code 03 LC-NEGATIVE-HRMS,"Tue, 06/27/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #11,Heidelberg,Germany,49.392,8.669,No,Dry weight,Falco tinnunculus,,,Neckar River,1.0,Terrestrial environment,,Rhine River Basin,,Bird (22511),Liver,75.0,0.0002,Germany
32,23254,Bird livers and eggs LUBW2024,Real Sample,Liver from Kestrel provided by LUBW in 2024 with code 05 LC-NEGATIVE-HRMS,"Wed, 12/06/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #11,Mannheim,Germany,49.485,8.499,No,Dry weight,Falco tinnunculus,,,Neckar River,1.0,Terrestrial environment,,Rhine River Basin,,Bird (22511),Liver,74.0,0.0002,Germany
33,23255,Bird livers and eggs LUBW2024,Real Sample,Liver from Kestrel provided by LUBW in 2024 with code 04 LC-NEGATIVE-HRMS,"Sun, 01/01/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #11,Lorch,Germany,48.792,9.673,No,Dry weight,Falco tinnunculus,,,Rems River,1.0,Terrestrial environment,,Danube River Basin,,Bird (22511),Liver,74.0,0.0002,Germany
34,23256,Bird livers and eggs LUBW2024,Real Sample,Liver from Kestrel provided by LUBW in 2024 with code 06 LC-NEGATIVE-HRMS,"Sun, 01/01/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #11,Stuttgart,Germany,48.8,9.21,No,Dry weight,Falco tinnunculus,,,Neckar River,1.0,Terrestrial environment,,Rhine River Basin,,Bird (22511),Liver,73.0,0.0002,Germany
35,23257,Bird livers and eggs LUBW2024,Real Sample,Liver from Long eared owl provided by LUBW in 2024 with code 07 LC-NEGATIVE-HRMS,"Sun, 01/01/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #11,Stuttgart,Germany,48.8,9.21,No,Dry weight,Asio otus,,,Neckar River,1.0,Terrestrial environment,,Rhine River Basin,,Bird (22511),Liver,74.0,0.0002,Germany
36,23258,Bird livers and eggs LUBW2024,Real Sample,Liver from common buzzard provided by LUBW in 2024 with code 08 LC-NEGATIVE-HRMS,"Mon, 06/19/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #11,Heidelberg,Germany,49.392,8.669,No,Dry weight,Buteo buteo,,,Neckar River,1.0,Terrestrial environment,,Rhine River Basin,,Bird (22511),Liver,78.0,0.0002,Germany
37,23259,Bird livers and eggs LUBW2024,Real Sample,Liver from common buzzard provided by LUBW in 2024 with code 09 LC-NEGATIVE-HRMS,"Sun, 01/01/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #11,Stuttgart,Germany,48.8,9.21,No,Dry weight,Buteo buteo,,,Neckar River,1.0,Terrestrial environment,,Rhine River Basin,,Bird (22511),Liver,75.0,0.0002,Germany
38,23260,Bird livers and eggs LUBW2024,Real Sample,Liver from common buzzard provided by LUBW in 2024 with code 10 LC-NEGATIVE-HRMS,"Sun, 01/01/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #11,Stuttgart,Germany,48.8,9.21,No,Dry weight,Buteo buteo,,,Neckar River,1.0,Terrestrial environment,,Rhine River Basin,,Bird (22511),Liver,76.0,0.0002,Germany
39,23261,Bird livers and eggs LUBW2024,Real Sample,Liver from common buzzard provided by LUBW in 2024 with code 11 LC-NEGATIVE-HRMS,"Tue, 06/20/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #11,Stuttgart,Germany,48.8,9.21,No,Dry weight,Buteo buteo,,,Neckar River,1.0,Terrestrial environment,,Rhine River Basin,,Bird (22511),Liver,74.0,0.0002,Germany
40,23262,Bird livers and eggs LUBW2024,Real Sample,Liver from common buzzard provided by LUBW in 2024 with code 12 LC-NEGATIVE-HRMS,"Mon, 06/26/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #11,Freiburg im Breisgau,Germany,47.995,7.815,No,Dry weight,Buteo buteo,,,Dreisam River,1.0,Terrestrial environment,,Rhine River Basin,,Bird (22511),Liver,79.0,0.0002,Germany
41,23263,Bird livers and eggs LUBW2024,Real Sample,Liver from common buzzard provided by LUBW in 2024 with code 13 LC-NEGATIVE-HRMS,"Tue, 06/27/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #11,Rutesheim,Germany,48.807,8.9381,No,Dry weight,Buteo buteo,,,Neckar River,1.0,Terrestrial environment,,Rhine River Basin,,Bird (22511),Liver,77.0,0.0002,Germany
42,23264,Bird livers and eggs LUBW2024,Real Sample,Liver from owl provided by LUBW in 2024 with code 14LC-NEGATIVE-HRMS,"Sun, 01/01/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #11,Stuttgart,Germany,48.8,9.21,No,Dry weight,,,,Neckar River,1.0,Terrestrial environment,,Rhine River Basin,,Bird (22511),Liver,78.0,0.0002,Germany
43,23265,Bird livers and eggs LUBW2024,Blank Sample,Blank used for bird liver samples LC-NEGATIVE-HRMS,"Sun, 01/01/2023 - 12:00","Mon, 01/01/2024 - 12:00",LC-Bruker maXis QTOF: Submission #11,Stuttgart,Germany,48.8,9.21,,,,,,,,Terrestrial environment,,,,Bird (22511),Liver,75.5,,Germany
