,ID,Collection,Sample type,Short name for contribution,Sampling date,Analysis date,Instrument setup used,Monitored City,Monitored country,Latitude,Longitude,Alive or not,Basis of measurement,Biota species name (in Latin),Distance from the river source (km),Fat content (% of total wet matter),"Name of river, estuary, lake, reservoir, sea",Number of orgnanisms,Origin of biota,Proxy pressures,River basin name,Size (mm),Species group,Tissue,Water content(%),Weight (kg),field_country
10,18994,CONNECT I+II GC,Real Sample,CONNECT 36 Mytilus edulis from Chausey,"Sun, 02/28/2021 - 22:00","Sun, 01/24/2021 - 22:00",Instrument setup: Submission #16,Chausey,France,48.890261,-1.843798,1,Wet weight,Mytilus edulis,,,English Channel,,Coastal region,,English Channel,,Molluscs (22488),Muscle,82.3,,France
11,18995,CONNECT I+II GC,Real Sample,CONNECT 35 Mytilus edulis from Villerville,"Sat, 04/03/2021 - 22:00","Sat, 02/27/2021 - 22:00",Instrument setup: Submission #16,Villerville,France,49.416802,0.103191,1,Wet weight,Mytilus edulis,,,English Channel,,Coastal region,,English Channel,,Molluscs (22488),Muscle,78.6,,France
12,23294,CONNECT I+II GC,Real Sample,Blank biota for CONNECTII,"Sun, 02/26/2023 - 12:00","Fri, 10/20/2023 - 12:00",Instrument setup: Submission #16,De Haan,France,51.3,3.0,,Dry weight,,,,,,Coastal region,,,,,Muscle,,,Belgium
13,23296,CONNECT I+II GC,Real Sample,CONnECTII 02 whole soft body  Mytilus edulis from Clyde Estuary Outer in Scotland,"Tue, 01/17/2023 - 12:00","Fri, 10/20/2023 - 12:00",Instrument setup: Submission #16,Glasgow,Belgium,55.932,-4.677,Yes,Dry weight,Mytilus edulis,,,River Clyde,,Coastal region,,River Clyde,,Molluscs (22488),Muscle,85.14,,UK
14,23297,CONNECT I+II GC,Real Sample,CONnECTII 03 liver Pleuronectes platessa from Outer Moray Firth in Scotland,"Mon, 02/21/2022 - 12:00","Fri, 10/20/2023 - 12:00",Instrument setup: Submission #16,Elgin,UK,58.072,-2.951833,,Dry weight,Pleuronectes platessa,,,North Sea,,Coastal region,,North Sea,,Fish (22486),Liver,80.11,,USA
15,23298,CONNECT I+II GC,Real Sample,CONnECTII 04 Fillet Rutilus rutilus from Randmeren Oost in the Netherlands,"Mon, 10/03/2022 - 00:00","Fri, 10/20/2023 - 12:00",Instrument setup: Submission #16,Harderwijk,USA,52.382959,5.659556,Yes,Dry weight,Rutilus rutilus,,,Veluwemeer,,Coastal region,,Veluwemeer,,Fish (22486),Muscle,73.31288344,,Netherlands
16,23299,CONNECT I+II GC,Real Sample,CONnECTII 05 Fillet Rutilus rutilus from Hollands Diep in the Netherlands,"Mon, 09/12/2022 - 12:00","Fri, 10/20/2023 - 12:00",Instrument setup: Submission #16,Dordrecht,Netherlands,51.697392,4.540111,Yes,Dry weight,Rutilus rutilus,,,Hollands Diep,,Coastal region,,Hollands Diep,,Fish (22486),Muscle,74.28571429,,Netherlands
17,23300,CONNECT I+II GC,Real Sample,CONnECTII 06 Filet limanda limanda from FT140tris in Belgium,"Sun, 02/26/2023 - 12:00","Fri, 10/20/2023 - 12:00",Instrument setup: Submission #16,De Haan,Netherlands,51.33206,2.999895,Yes,Dry weight,limanda limanda,,,North Sea,,Coastal region,,North Sea,,Fish (22486),Muscle,75.0,,Belgium
18,23301,CONNECT I+II GC,Real Sample,CONnECTII 07 Liver limanda limanda from FT140tris in Belgium,"Sun, 02/26/2023 - 12:00","Fri, 10/20/2023 - 12:00",Instrument setup: Submission #16,De Haan,Belgium,51.33206,2.999895,Yes,Dry weight,limanda limanda,,,North Sea,,Coastal region,,North Sea,,Fish (22486),Liver,80.0,,Belgium
19,23303,CONNECT I+II GC,Real Sample,CONnECTII 09 Harbour Porpoise liver (female) from Ireland,"Wed, 01/23/2019 - 12:00","Fri, 10/20/2023 - 12:00",Instrument setup: Submission #16,Dublin,Belgium,53.33317,-6.150153,,Dry weight,Harbour Porpoise,,,Dublin Bay,,Coastal region,,Dublin Bay,,Fish (22486),Liver,71.0,,Ireland
20,23305,CONNECT I+II GC,Real Sample,CONnECTII 10 Harbour Porpoise liver (male) from Ireland,"Mon, 09/02/2019 - 12:00","Fri, 10/20/2023 - 12:00",Instrument setup: Submission #16,Dublin,Ireland,53.313359,-6.08742,,Dry weight,Harbour Porpoise,,,Dublin Bay,1.0,Coastal region,,Dublin Bay,,Fish (22486),Liver,81.0,,Ireland
