,ID,Collection,Sample type,Short name for contribution,Sampling date,Analysis date,Instrument setup used,Monitored City,Monitored country,Latitude,Longitude,Alive or not,Basis of measurement,Biota species name (in Latin),Distance from the river source (km),Fat content (% of total wet matter),"Name of river, estuary, lake, reservoir, sea",Number of orgnanisms,Origin of biota,Proxy pressures,River basin name,Size (mm),Species group,Tissue,Water content(%),Weight (kg),field_country
18,21089,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Rostock (Feb 2016, MV","Fri, 02/19/2016 - 22:00","Fri, 01/15/2016 - 22:00",LC-Bruker maXis QTOF: Submission #11,,Germany,53.76761,11.827682,0,Wet weight,Haliaeetus albicilla,,,Baltic sea,,Coastal region,,,,Other (22510),Liver,,,
19,21090,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Rostock (Feb 2016, MV","Fri, 02/19/2016 - 22:00","Fri, 01/15/2016 - 22:00",LC-Bruker maXis QTOF: Submission #10,,Germany,53.76761,11.827682,0,Wet weight,Haliaeetus albicilla,,,Baltic sea,,Coastal region,,,,Other (22510),Liver,,,
20,21091,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Rostock (Jan 2015, MV","Mon, 01/04/2016 - 22:00","Mon, 11/30/2015 - 22:00",LC-Bruker maXis QTOF: Submission #11,,Germany,53.96003839,12.37226036,0,Wet weight,Haliaeetus albicilla,,,Baltic sea,,Coastal region,,,,Other (22510),Liver,,,
21,21092,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Rostock (Jan 2015, MV","Mon, 01/04/2016 - 22:00","Mon, 11/30/2015 - 22:00",LC-Bruker maXis QTOF: Submission #10,,Germany,53.96003839,12.37226036,0,Wet weight,Haliaeetus albicilla,,,Baltic sea,,Coastal region,,,,Other (22510),Liver,,,
22,21093,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Rendburg Eckernforde (Jan 2016, SH","Mon, 01/04/2016 - 22:00","Mon, 11/30/2015 - 22:00",LC-Bruker maXis QTOF: Submission #11,,Germany,54.36905269,9.873351545,0,Wet weight,Haliaeetus albicilla,,,Baltic sea,,Coastal region,,,,Other (22510),Liver,,,
23,21094,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Rendburg Eckernforde (Jan 2016, SH","Mon, 01/04/2016 - 22:00","Mon, 11/30/2015 - 22:00",LC-Bruker maXis QTOF: Submission #10,,Germany,54.36905269,9.873351545,0,Wet weight,Haliaeetus albicilla,,,Baltic sea,,Coastal region,,,,Other (22510),Liver,,,
24,21095,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Plon (Mar 2016, SH","Sun, 03/13/2016 - 22:00","Sun, 02/07/2016 - 22:00",LC-Bruker maXis QTOF: Submission #11,,Germany,54.25386792,10.3637095,0,Wet weight,Haliaeetus albicilla,,,Baltic sea,,Coastal region,,,,Other (22510),Liver,,,
25,21096,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Plon (Mar 2016, SH","Sun, 03/13/2016 - 22:00","Sun, 02/07/2016 - 22:00",LC-Bruker maXis QTOF: Submission #10,,Germany,54.25386792,10.3637095,0,Wet weight,Haliaeetus albicilla,,,Baltic sea,,Coastal region,,,,Other (22510),Liver,,,
26,21097,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Ostholstein (Dec 2015, SH","Fri, 12/25/2015 - 22:00","Fri, 11/20/2015 - 22:00",LC-Bruker maXis QTOF: Submission #11,,Germany,54.19873727,10.61053573,0,Wet weight,Haliaeetus albicilla,,,Baltic sea,,Coastal region,,,,Other (22510),Liver,,,
27,21098,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Ostholstein (Dec 2015, SH","Fri, 12/25/2015 - 22:00","Fri, 11/20/2015 - 22:00",LC-Bruker maXis QTOF: Submission #10,,Germany,54.19873727,10.61053573,0,Wet weight,Haliaeetus albicilla,,,Baltic sea,,Coastal region,,,,Other (22510),Liver,,,
28,21099,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Ostholstein (Dec 2015, SH","Sun, 12/27/2015 - 22:00","Sun, 11/22/2015 - 22:00",LC-Bruker maXis QTOF: Submission #11,,Germany,54.19873727,10.61053573,0,Wet weight,Haliaeetus albicilla,,,Baltic sea,,Coastal region,,,,Other (22510),Liver,,,
29,21100,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Ostholstein (Dec 2015, SH","Sun, 12/27/2015 - 22:00","Sun, 11/22/2015 - 22:00",LC-Bruker maXis QTOF: Submission #10,,Germany,54.19873727,10.61053573,0,Wet weight,Haliaeetus albicilla,,,Baltic sea,,Coastal region,,,,Other (22510),Liver,,,
30,21101,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Ostholstein (Mar 2015, SH","Mon, 03/23/2015 - 22:00","Mon, 02/16/2015 - 22:00",LC-Bruker maXis QTOF: Submission #11,,Germany,54.18750933,10.70935759,0,Wet weight,Haliaeetus albicilla,,,Baltic sea,,Coastal region,,,,Other (22510),Liver,,,
31,21102,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Ostholstein (Mar 2015, SH","Mon, 03/23/2015 - 22:00","Mon, 02/16/2015 - 22:00",LC-Bruker maXis QTOF: Submission #10,,Germany,54.18750933,10.70935759,0,Wet weight,Haliaeetus albicilla,,,Baltic sea,,Coastal region,,,,Other (22510),Liver,,,
32,21103,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Nordwestmecklenburg (Mar 2016, MV","Thu, 03/31/2016 - 22:00","Thu, 02/25/2016 - 22:00",LC-Bruker maXis QTOF: Submission #11,,Germany,53.80422791,11.59985599,0,Wet weight,Haliaeetus albicilla,,,Schweriner See Baltic sea,,Coastal region,,,,Other (22510),Liver,,,
33,21104,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Nordwestmecklenburg (Mar 2016, MV","Thu, 03/31/2016 - 22:00","Thu, 02/25/2016 - 22:00",LC-Bruker maXis QTOF: Submission #10,,Germany,53.80422791,11.59985599,0,Wet weight,Haliaeetus albicilla,,,Schweriner See Baltic sea,,Coastal region,,,,Other (22510),Liver,,,
34,21105,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Nordfriesland (Aug 2015, SH","Sun, 08/30/2015 - 22:00","Sun, 07/26/2015 - 22:00",LC-Bruker maXis QTOF: Submission #11,,Germany,54.521726,8.640375,0,Wet weight,Haliaeetus albicilla,,,North sea,,Coastal region,,,,Other (22510),Liver,,,
35,21106,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Nordfriesland (Aug 2015, SH","Sun, 08/30/2015 - 22:00","Sun, 07/26/2015 - 22:00",LC-Bruker maXis QTOF: Submission #10,,Germany,54.521726,8.640375,0,Wet weight,Haliaeetus albicilla,,,North sea,,Coastal region,,,,Other (22510),Liver,,,
36,21107,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Mecklenburgische Seenplatte (Jan 2016, MV","Sun, 01/24/2016 - 22:00","Sun, 12/20/2015 - 22:00",LC-Bruker maXis QTOF: Submission #11,Neubrandenburg,,53.71686602,13.069751,,Wet weight,Haliaeetus albicilla,,,Krummerower See,,Terrestrial environment,,,,Bird (22511),Liver,,,Germany
37,21108,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Mecklenburgische Seenplatte (Jan 2016, MV","Sun, 01/24/2016 - 22:00","Sun, 12/20/2015 - 22:00",LC-Bruker maXis QTOF: Submission #10,Neubrandenburg,Germany,53.71686602,13.069751,No,Wet weight,Haliaeetus albicilla,,,Krummerower See,,Terrestrial environment,,,,Bird (22511),Liver,,,Germany
38,21109,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Mecklenburgische Seenplatte (Apr 2016, MV","Tue, 04/12/2016 - 22:00","Tue, 03/08/2016 - 22:00",LC-Bruker maXis QTOF: Submission #11,Neubrandenburg,Germany,53.568594,12.375068,No,Wet weight,Haliaeetus albicilla,,,Mecklenburgische Seenplatte,,Terrestrial environment,,,,Bird (22511),Liver,,,Germany
39,21110,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Mecklenburgische Seenplatte (Apr 2016, MV","Tue, 04/12/2016 - 22:00","Tue, 03/08/2016 - 22:00",LC-Bruker maXis QTOF: Submission #10,Neubrandenburg,Germany,53.568594,12.375068,No,Wet weight,Haliaeetus albicilla,,,Mecklenburgische Seenplatte,,Terrestrial environment,,,,Bird (22511),Liver,,,Germany
40,21111,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Mecklenburgische Seenplatte (Oct 2016, MV","Thu, 10/13/2016 - 22:00","Thu, 09/08/2016 - 22:00",LC-Bruker maXis QTOF: Submission #11,Neubrandenburg,Germany,53.63805621,12.49944111,No,,,,,,,Terrestrial environment,,,,Bird (22511),Liver,,,Germany
41,21112,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Mecklenburgische Seenplatte (Oct 2016, MV","Thu, 10/13/2016 - 22:00","Thu, 09/08/2016 - 22:00",LC-Bruker maXis QTOF: Submission #10,Neubrandenburg,Germany,53.63805621,12.49944111,No,Wet weight,Haliaeetus albicilla,,,Malchiner See Müritz,,Terrestrial environment,,,,Bird (22511),Liver,,,Germany
42,21113,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Mecklenburgische Seenplatte (Feb 2016, MV","Sat, 02/20/2016 - 22:00","Sat, 01/16/2016 - 22:00",LC-Bruker maXis QTOF: Submission #11,Neubrandenburg,Germany,53.473975,13.05102607,No,Wet weight,Haliaeetus albicilla,,,Tollensee,,Terrestrial environment,,,,Bird (22511),Liver,,,Germany
43,21114,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Mecklenburgische Seenplatte (Feb 2016, MV","Sat, 02/20/2016 - 22:00","Sat, 01/16/2016 - 22:00",LC-Bruker maXis QTOF: Submission #10,Neubrandenburg,Germany,53.473975,13.05102607,No,Wet weight,Haliaeetus albicilla,,,Tollensee,,Terrestrial environment,,,,Bird (22511),Liver,,,Germany
44,21115,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Mecklenburgische Seenplatte (Sept 2015, MV","Sat, 09/12/2015 - 22:00","Sat, 08/08/2015 - 22:00",LC-Bruker maXis QTOF: Submission #11,Neubrandenburg,Germany,53.69219262,13.24283143,No,Wet weight,Haliaeetus albicilla,,,Tollensee,,Terrestrial environment,,,,Bird (22511),Liver,,,Germany
45,21116,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Mecklenburgische Seenplatte (Sept 2015, MV","Sat, 09/12/2015 - 22:00","Sat, 08/08/2015 - 22:00",LC-Bruker maXis QTOF: Submission #10,Neubrandenburg,Germany,53.69219262,13.24283143,No,Wet weight,Haliaeetus albicilla,,,Tollensee,,Terrestrial environment,,,,Bird (22511),Liver,,,Germany
46,21117,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Luneburg (Mar 2018, NS","Tue, 03/27/2018 - 22:00","Tue, 02/20/2018 - 22:00",LC-Bruker maXis QTOF: Submission #11,Luneburg,Germany,53.289268,10.925851,No,Wet weight,Haliaeetus albicilla,,,Elbe,,Terrestrial environment,,,,Bird (22511),Liver,,,Germany
47,21118,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Luneburg (Mar 2018, NS","Tue, 03/27/2018 - 22:00","Tue, 02/20/2018 - 22:00",LC-Bruker maXis QTOF: Submission #10,Luneburg,Germany,53.289268,10.925851,No,Wet weight,Haliaeetus albicilla,,,Elbe,,Terrestrial environment,,,,Bird (22511),Liver,,,Germany
48,21119,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Ludwigslust Parchim (May 2016, MV","Tue, 05/24/2016 - 22:00","Tue, 04/19/2016 - 22:00",LC-Bruker maXis QTOF: Submission #11,Schwerin,Germany,53.5079895,11.62637494,No,Wet weight,Haliaeetus albicilla,,,Aquaculture Lewitz,,Terrestrial environment,,,,Bird (22511),Liver,,,Germany
49,21120,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Ludwigslust Parchim (May 2016, MV","Tue, 05/24/2016 - 22:00","Tue, 04/19/2016 - 22:00",LC-Bruker maXis QTOF: Submission #10,Schwerin,Germany,53.50798951,11.62637494,No,Wet weight,Haliaeetus albicilla,,,Aquaculture Lewitz,,Terrestrial environment,,,,Bird (22511),Liver,,,Germany
50,21121,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Ludwigslust Parchim (Feb 2015, MV","Wed, 12/02/2015 - 22:00","Wed, 10/28/2015 - 22:00",LC-Bruker maXis QTOF: Submission #11,Schwerin,Germany,53.24424,11.792936,No,Wet weight,Haliaeetus albicilla,,,Mecklenburgische Seenplatte Elbtal,,Terrestrial environment,,,,Bird (22511),Liver,,,Germany
51,21122,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Ludwigslust Parchim (Feb 2015, MV","Wed, 12/02/2015 - 22:00","Wed, 10/28/2015 - 22:00",LC-Bruker maXis QTOF: Submission #10,Schwerin,Germany,53.24424,11.792936,No,Wet weight,Haliaeetus albicilla,,,Mecklenburgische Seenplatte Elbtal,,Terrestrial environment,,,,Bird (22511),Liver,,,Germany
52,21123,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Ludwigslust Parchim (Dec 2015, MV","Thu, 09/24/2015 - 22:00","Thu, 08/20/2015 - 22:00",LC-Bruker maXis QTOF: Submission #11,Hamburg,Germany,53.36523279,10.9489748,No,Wet weight,Haliaeetus albicilla,,,Mecklenburgisches Elbtal,,Terrestrial environment,,,,Bird (22511),Liver,,,Germany
53,21124,IZW Raptor monitoring,Real Sample,"Liver white-tailed sea eagle Ludwigslust Parchim (Dec 2015, MV","Thu, 09/24/2015 - 22:00","Thu, 08/20/2015 - 22:00",LC-Bruker maXis QTOF: Submission #10,Hamburg,Germany,53.36523279,10.9489748,No,Wet weight,Haliaeetus albicilla,,,Mecklenburgisches Elbtal,,Terrestrial environment,,,,Bird (22511),Liver,,,Germany
54,21125,IZW Raptor monitoring,Real Sample,"Liver from white-tailed sea eagle from District Luchow Dannenberg (Feb 2017, NS","Mon, 02/27/2017 - 22:00","Mon, 01/23/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Hamburg,Germany,53.01809197,11.5174592,No,Wet weight,Haliaeetus albicilla,,,Elbe river,,Terrestrial environment,,Elbe river basin,,Bird (22511),Liver,,,Germany
55,21126,IZW Raptor monitoring,Real Sample,"Liver from white-tailed sea eagle from District Luchow Dannenberg (Feb 2017, NS","Mon, 02/27/2017 - 22:00","Mon, 01/23/2017 - 22:00",LC-Bruker maXis QTOF: Submission #10,Hamburg,Germany,53.01809197,11.5174592,No,Wet weight,Haliaeetus albicilla,,,Elbe river,,Terrestrial environment,,Elbe river basin,,Bird (22511),Liver,,,Germany
56,21127,IZW Raptor monitoring,Real Sample,"Liver from white-tailed sea eagle from District Herzogtum Lauenburg (Oct 2016, SH","Thu, 10/20/2016 - 22:00","Thu, 09/15/2016 - 22:00",LC-Bruker maXis QTOF: Submission #11,Schwerin,Germany,53.624762,10.813344,No,Wet weight,Haliaeetus albicilla,,,Schaalsee Niendorfer Bernstorfer Binnensee lake,,Marine environment,,,,Bird (22511),Liver,,,Germany
57,21128,IZW Raptor monitoring,Real Sample,"Liver from white-tailed sea eagle from District Herzogtum Lauenburg (Oct 2016, SH","Thu, 10/20/2016 - 22:00","Thu, 09/15/2016 - 22:00",LC-Bruker maXis QTOF: Submission #10,Schwerin,Germany,53.624762,10.813344,No,Wet weight,Haliaeetus albicilla,,,Schaalsee Niendorfer Bernstorfer Binnensee lake,,Terrestrial environment,,,,Bird (22511),Liver,,,Germany
58,21129,IZW Raptor monitoring,Real Sample,"Liver from white-tailed sea eagle from District Heidekreis (Jan 2016, NS","Fri, 01/01/2016 - 22:00","Fri, 11/27/2015 - 22:00",LC-Bruker maXis QTOF: Submission #11,Hanover,Germany,52.769147,9.577335,No,Wet weight,Haliaeetus albicilla,,,Aller river,,Terrestrial environment,,,,Bird (22511),Liver,,,Germany
59,21130,IZW Raptor monitoring,Real Sample,"Liver from white-tailed sea eagle from District Heidekreis (Jan 2016, NS","Fri, 01/01/2016 - 22:00","Fri, 11/27/2015 - 22:00",LC-Bruker maXis QTOF: Submission #10,Hanover,Germany,52.769147,9.577335,No,Wet weight,Haliaeetus albicilla,,,Aller river,,Terrestrial environment,,,,Bird (22511),Liver,,,Germany
60,21131,IZW Raptor monitoring,Real Sample,"Liver from white-tailed sea eagle from District Aurich (Mar 2018, NS","Wed, 03/28/2018 - 22:00","Wed, 02/21/2018 - 22:00",LC-Bruker maXis QTOF: Submission #11,,Germany,53.40750472,7.085319972,0,Wet weight,Haliaeetus albicilla,,,North sea,,Coastal region,,,,Other (22510),Liver,,,
61,21132,IZW Raptor monitoring,Real Sample,"Liver from white-tailed sea eagle from District Aurich (Mar 2018, NS","Wed, 03/28/2018 - 22:00","Wed, 02/21/2018 - 22:00",LC-Bruker maXis QTOF: Submission #10,,Germany,53.40750472,7.085319972,0,Wet weight,Haliaeetus albicilla,,,North sea,,Coastal region,,,,Other (22510),Liver,,,
