,ID,Collection,Sample type,Short name for contribution,Sampling date,Analysis date,Instrument setup used,Monitored City,Monitored country,Latitude,Longitude,Alive or not,Basis of measurement,Biota species name (in Latin),Distance from the river source (km),Fat content (% of total wet matter),"Name of river, estuary, lake, reservoir, sea",Number of orgnanisms,Origin of biota,Proxy pressures,River basin name,Size (mm),Species group,Tissue,Water content(%),Weight (kg),field_country
10,20099,EMBLAS-Plus,Real Sample,Muscle from fish scorpaena porcus (Biota 16),"Wed, 08/14/2019 - 22:00","Wed, 07/10/2019 - 22:00",LC-Bruker maXis QTOF: Submission #11,Gelendzhik,Russia,44.5765209,37.9780177,1,Dry weight,Scorpaena porcus,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Muscel,,,Russia
11,20100,EMBLAS-Plus,Real Sample,Muscle from fish scorpaena porcus (Biota 16),"Wed, 08/14/2019 - 22:00","Wed, 07/10/2019 - 22:00",LC-Bruker maXis QTOF: Submission #10,Gelendzhik,Russia,44.5765209,37.9780177,1,Dry weight,Scorpaena porcus,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Muscel,,,Russia
12,20101,EMBLAS-Plus,Blank Sample,Blank EMBLAS-Plus for Biota 01-15,"Sun, 07/28/2019 - 22:00","Sun, 06/23/2019 - 22:00",LC-Bruker maXis QTOF: Submission #11,Odesa,Ukraine,46.465903,30.765486,1,Dry weight,,,,,,Marine environment,,,,Other (22510),Other,,,Ukraine
13,20102,EMBLAS-Plus,Blank Sample,Blank EMBLAS-Plus for Biota 01-15,"Sun, 07/28/2019 - 22:00","Sun, 06/23/2019 - 22:00",LC-Bruker maXis QTOF: Submission #10,Odesa,Ukraine,46.465903,30.765486,1,Dry weight,,,,,,Marine environment,,,,Other (22510),Other,,,Ukraine
14,20103,EMBLAS-Plus,Real Sample,Mussel mytilus gallo provincialis (Biota 15),"Sun, 07/28/2019 - 22:00","Sun, 06/23/2019 - 22:00",LC-Bruker maXis QTOF: Submission #11,Odesa,Ukraine,46.48333333,30.81666667,1,Dry weight,Mytilus gallo provincialis,,,Black Sea,,Marine environment,,Black Sea,,Other (22510),Soft body,,,Ukraine
15,20104,EMBLAS-Plus,Real Sample,Mussel mytilus gallo provincialis (Biota 15),"Sun, 07/28/2019 - 22:00","Sun, 06/23/2019 - 22:00",LC-Bruker maXis QTOF: Submission #10,Odesa,Ukraine,46.48333333,30.81666667,1,Dry weight,Mytilus gallo provincialis,,,Black Sea,,Marine environment,,Black Sea,,Other (22510),Soft body,,,Ukraine
16,20105,EMBLAS-Plus,Real Sample,Muscle from fish neogobius melanostomus (Biota 14),"Tue, 08/06/2019 - 22:00","Tue, 07/02/2019 - 22:00",LC-Bruker maXis QTOF: Submission #11,Odesa,Ukraine,46.439,30.772,1,Dry weight,Neogobius melanostomus,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Muscel,,,Ukraine
17,20106,EMBLAS-Plus,Real Sample,Muscle from fish neogobius melanostomus (Biota 14),"Tue, 08/06/2019 - 22:00","Tue, 07/02/2019 - 22:00",LC-Bruker maXis QTOF: Submission #10,Odesa,Ukraine,46.439,30.772,1,Dry weight,Neogobius melanostomus,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Muscel,,,Ukraine
18,20107,EMBLAS-Plus,Real Sample,Muscle from fish merlangius meriangus (Biota 13),"Mon, 08/05/2019 - 22:00","Mon, 07/01/2019 - 22:00",LC-Bruker maXis QTOF: Submission #11,Odesa,Ukraine,46.404,30.751,1,Dry weight,Merlangius meriangus,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Muscel,,,Ukraine
19,20108,EMBLAS-Plus,Real Sample,Muscle from fish merlangius meriangus (Biota 13),"Mon, 08/05/2019 - 22:00","Mon, 07/01/2019 - 22:00",LC-Bruker maXis QTOF: Submission #10,Odesa,Ukraine,46.404,30.751,1,Dry weight,Merlangius meriangus,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Muscel,,,Ukraine
20,20109,EMBLAS-Plus,Real Sample,Oyster Rapana venosa (Biota 12),"Tue, 08/06/2019 - 22:00","Tue, 07/02/2019 - 22:00",LC-Bruker maXis QTOF: Submission #11,Odesa,Ukraine,46.439,30.772,1,Dry weight,Rapana venosa,,,Black Sea,,Marine environment,,Black Sea,,Other (22510),Soft body,,,Ukraine
21,20110,EMBLAS-Plus,Real Sample,Oyster Rapana venosa (Biota 12),"Tue, 08/06/2019 - 22:00","Tue, 07/02/2019 - 22:00",LC-Bruker maXis QTOF: Submission #10,Odesa,Ukraine,46.439,30.772,1,Dry weight,Rapana venosa,,,Black Sea,,Marine environment,,Black Sea,,Other (22510),Soft body,,,Ukraine
22,20111,EMBLAS-Plus,Real Sample,Muscle from fish trachurus mediterrfneus (Biota 11),"Tue, 08/06/2019 - 22:00","Tue, 07/02/2019 - 22:00",LC-Bruker maXis QTOF: Submission #11,Odesa,Ukraine,46.404,30.751,1,Dry weight,Trachurus mediterrfneus,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Muscel,,,Ukraine
23,20112,EMBLAS-Plus,Real Sample,Muscle from fish trachurus mediterrfneus (Biota 11),"Tue, 08/06/2019 - 22:00","Tue, 07/02/2019 - 22:00",LC-Bruker maXis QTOF: Submission #10,Odesa,Ukraine,46.404,30.751,1,Dry weight,Trachurus mediterrfneus,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Muscel,,,Ukraine
24,20113,EMBLAS-Plus,Real Sample,Muscle from fish belone belone (Biota 10),"Tue, 08/06/2019 - 22:00","Tue, 07/02/2019 - 22:00",LC-Bruker maXis QTOF: Submission #11,Odesa,Ukraine,46.444,30.772,1,Dry weight,Belone belone,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Muscel,,,Ukraine
25,20114,EMBLAS-Plus,Real Sample,Muscle from fish belone belone (Biota 10),"Tue, 08/06/2019 - 22:00","Tue, 07/02/2019 - 22:00",LC-Bruker maXis QTOF: Submission #10,Odesa,Ukraine,46.444,30.772,1,Dry weight,Belone belone,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Muscel,,,Ukraine
26,20115,EMBLAS-Plus,Real Sample,Mussel mytilus gallo provincialis (Biota 09),"Tue, 08/06/2019 - 22:00","Tue, 07/02/2019 - 22:00",LC-Bruker maXis QTOF: Submission #11,Odesa,Ukraine,46.439,30.772,1,Dry weight,Mytilus gallo provincialis,,,Black Sea,,Marine environment,,Black Sea,,Other (22510),Soft body,,,Ukraine
27,20116,EMBLAS-Plus,Real Sample,Mussel mytilus gallo provincialis (Biota 09),"Tue, 08/06/2019 - 22:00","Tue, 07/02/2019 - 22:00",LC-Bruker maXis QTOF: Submission #10,Odesa,Ukraine,46.439,30.772,1,Dry weight,Mytilus gallo provincialis,,,Black Sea,,Marine environment,,Black Sea,,Other (22510),Soft body,,,Ukraine
28,20117,EMBLAS-Plus,Real Sample,Mussel mytilus gallo provincialis (Biota 08),"Thu, 08/01/2019 - 22:00","Thu, 06/27/2019 - 22:00",LC-Bruker maXis QTOF: Submission #11,Batumi,Georgia,42.015438,41.561575,1,Dry weight,Mytilus gallo provincialis,,,Black Sea,,Marine environment,,Black Sea,,Other (22510),Soft body,,,Georgia
29,20118,EMBLAS-Plus,Real Sample,Mussel mytilus gallo provincialis (Biota 08),"Thu, 08/01/2019 - 22:00","Thu, 06/27/2019 - 22:00",LC-Bruker maXis QTOF: Submission #10,Batumi,Georgia,42.015438,41.561575,1,Dry weight,Mytilus gallo provincialis,,,Black Sea,,Marine environment,,Black Sea,,Other (22510),Soft body,,,Georgia
30,20119,EMBLAS-Plus,Real Sample,Mussel rapana venosa (Biota 07),"Thu, 08/01/2019 - 22:00","Thu, 06/27/2019 - 22:00",LC-Bruker maXis QTOF: Submission #11,Batumi,Georgia,41.887648,41.733024,1,Dry weight,Rapana venosa,,,Black Sea,,Marine environment,,Black Sea,,Other (22510),Soft body,,,Georgia
31,20120,EMBLAS-Plus,Real Sample,Mussel rapana venosa (Biota 07),"Thu, 08/01/2019 - 22:00","Thu, 06/27/2019 - 22:00",LC-Bruker maXis QTOF: Submission #10,Batumi,Georgia,41.887648,41.733024,1,Dry weight,Rapana venosa,,,Black Sea,,Marine environment,,Black Sea,,Other (22510),Soft body,,,Georgia
32,20121,EMBLAS-Plus,Real Sample,Muscle from fish uranoscopus scaber (Biota 06),"Thu, 08/01/2019 - 22:00","Thu, 06/27/2019 - 22:00",LC-Bruker maXis QTOF: Submission #11,Batumi,Georgia,41.809137,41.712969,1,Dry weight,Uranoscopus scaber,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Muscel,,,Georgia
33,20122,EMBLAS-Plus,Real Sample,Muscle from fish uranoscopus scaber (Biota 06),"Thu, 08/01/2019 - 22:00","Thu, 06/27/2019 - 22:00",LC-Bruker maXis QTOF: Submission #10,Batumi,Georgia,41.809137,41.712969,1,Dry weight,Uranoscopus scaber,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Muscel,,,Georgia
34,20123,EMBLAS-Plus,Real Sample,Muscle from fish uranoscopus scaber (Biota 05),"Thu, 08/01/2019 - 22:00","Thu, 06/27/2019 - 22:00",LC-Bruker maXis QTOF: Submission #11,Batumi,Georgia,41.60348,41.467469,1,Dry weight,Uranoscopus scaber,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Muscel,,,Georgia
35,20124,EMBLAS-Plus,Real Sample,Muscle from fish uranoscopus scaber (Biota 05),"Thu, 08/01/2019 - 22:00","Thu, 06/27/2019 - 22:00",LC-Bruker maXis QTOF: Submission #10,Batumi,Georgia,41.60348,41.467469,1,Dry weight,Uranoscopus scaber,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Muscel,,,Georgia
36,20125,EMBLAS-Plus,Real Sample,Muscle from fish mullus barbatus (Biota 04),"Thu, 08/01/2019 - 22:00","Thu, 06/27/2019 - 22:00",LC-Bruker maXis QTOF: Submission #11,Batumi,Georgia,41.880798,41.682652,1,Dry weight,Mullus barbatus,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Muscel,,,Georgia
37,20126,EMBLAS-Plus,Real Sample,Muscle from fish mullus barbatus (Biota 04),"Thu, 08/01/2019 - 22:00","Thu, 06/27/2019 - 22:00",LC-Bruker maXis QTOF: Submission #10,Batumi,Georgia,41.880798,41.682652,1,Dry weight,Mullus barbatus,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Muscel,,,Georgia
38,20127,EMBLAS-Plus,Real Sample,Muscle from fish mullus barbatus (Biota 03),"Thu, 08/01/2019 - 22:00","Thu, 06/27/2019 - 22:00",LC-Bruker maXis QTOF: Submission #11,Batumi,Georgia,41.759261,41.66519,1,Dry weight,Mullus barbatus,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Muscel,,,Georgia
39,20128,EMBLAS-Plus,Real Sample,Muscle from fish mullus barbatus (Biota 03),"Thu, 08/01/2019 - 22:00","Thu, 06/27/2019 - 22:00",LC-Bruker maXis QTOF: Submission #10,Batumi,Georgia,41.759261,41.66519,1,Dry weight,Mullus barbatus,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Muscel,,,Georgia
40,20129,EMBLAS-Plus,Real Sample,Muscle from fish trachurus trachurus (Biota 02),"Thu, 08/01/2019 - 22:00","Thu, 06/27/2019 - 22:00",LC-Bruker maXis QTOF: Submission #11,Batumi,Georgia,41.678825,41.611865,1,Dry weight,Trachurus trachurus,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Muscel,,,Georgia
41,20130,EMBLAS-Plus,Real Sample,Muscle from fish trachurus trachurus (Biota 02),"Thu, 08/01/2019 - 22:00","Thu, 06/27/2019 - 22:00",LC-Bruker maXis QTOF: Submission #10,Batumi,Georgia,41.678825,41.611865,1,Dry weight,Trachurus trachurus,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Muscel,,,Georgia
42,20131,EMBLAS-Plus,Real Sample,Muscle from fish trachurus trachurus (Biota 01),"Thu, 08/01/2019 - 22:00","Thu, 06/27/2019 - 22:00",LC-Bruker maXis QTOF: Submission #11,Batumi,Georgia,41.631258,41.585623,1,Dry weight,Trachurus trachurus,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Muscel,,,Georgia
43,20132,EMBLAS-Plus,Real Sample,Muscle from fish trachurus trachurus (Biota 01),"Thu, 08/01/2019 - 22:00","Thu, 06/27/2019 - 22:00",LC-Bruker maXis QTOF: Submission #10,Batumi,Georgia,41.631258,41.585623,1,Dry weight,Trachurus trachurus,,,Black Sea,,Marine environment,,Black Sea,,Fish (22486),Muscel,,,Georgia
