ID,Collection,Sample type,Short name for contribution,Sampling date,Analysis date,Instrument setup used,Monitored City,Monitored country,Latitude,Longitude,Type of Surface water,Surface water fraction,Surface of the area (km^2),SPM concentration (mg/L),Depth (m),pH,Temperature (°C),Dissolved organic carbon (mg/L),"Name of river, estuary, lake, reservoir or sea",River basin name,Distance from the river source (km),Proxy pressures,Type of sampling depth
20800,JDS4 LVSPE,Real Sample,River water 06 Jochenstein,"Mon, 07/01/2019 - 22:00","Mon, 05/27/2019 - 22:00",96,Ulm,Germany,48.5216425,13.7038264,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.99,18.5,,Danube River Basin,Danube River Basin,,,
20801,JDS4 LVSPE,Real Sample,River water 06 Jochenstein,"Mon, 07/01/2019 - 22:00","Mon, 05/27/2019 - 22:00",95,Ulm,Germany,48.5216425,13.7038264,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.99,18.5,,Danube River Basin,Danube River Basin,,,
20802,JDS4 LVSPE,Real Sample,River water 05 Inn at Passau-Ingling below power station,"Mon, 07/01/2019 - 22:00","Mon, 05/27/2019 - 22:00",96,Ulm,Germany,48.557238,13.436065,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.27,16.0,,Danube River Basin,Danube River Basin,,,
20803,JDS4 LVSPE,Real Sample,River water 05 Inn at Passau-Ingling below power station,"Mon, 07/01/2019 - 22:00","Mon, 05/27/2019 - 22:00",95,Ulm,Germany,48.557238,13.436065,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.27,16.0,,Danube River Basin,Danube River Basin,,,
20804,JDS4 LVSPE,Real Sample,River water 04 Niederalteich - Muhlau,"Sun, 06/30/2019 - 22:00","Sun, 05/26/2019 - 22:00",96,Ulm,Germany,48.772996,13.009893,,Whole water with determination on each separate phase (sum of all phases),,,0.1,6.07,27.6,,Danube River Basin,Danube River Basin,,,
20805,JDS4 LVSPE,Real Sample,River water 04 Niederalteich - Muhlau,"Sun, 06/30/2019 - 22:00","Sun, 05/26/2019 - 22:00",95,Ulm,Germany,48.772996,13.009893,,Whole water with determination on each separate phase (sum of all phases),,,0.1,6.07,27.6,,Danube River Basin,Danube River Basin,,,
20806,JDS4 LVSPE,Real Sample,River water 03 Kelheim,"Sun, 06/30/2019 - 22:00","Sun, 05/26/2019 - 22:00",96,Ulm,Germany,48.916176,11.866875,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.27,23.5,,Danube River Basin,Danube River Basin,,,
20807,JDS4 LVSPE,Real Sample,River water 03 Kelheim,"Sun, 06/30/2019 - 22:00","Sun, 05/26/2019 - 22:00",95,Ulm,Germany,48.916176,11.866875,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.27,23.5,,Danube River Basin,Danube River Basin,,,
20808,JDS4 LVSPE,Real Sample,River water 02 Bittenbrunn 700m below power station,"Sat, 06/29/2019 - 22:00","Sat, 05/25/2019 - 22:00",96,Ulm,Germany,48.7347,11.144794,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.25,22.0,,Danube River Basin,Danube River Basin,,,
20809,JDS4 LVSPE,Real Sample,River water 02 Bittenbrunn 700m below power station,"Sat, 06/29/2019 - 22:00","Sat, 05/25/2019 - 22:00",95,Ulm,Germany,48.7347,11.144794,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.25,22.0,,Danube River Basin,Danube River Basin,,,
20810,JDS4 LVSPE,Real Sample,River water 01 Boefinger Halde,"Sat, 06/29/2019 - 22:00","Sat, 05/25/2019 - 22:00",96,Ulm,Germany,48.424005,10.026232,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.12,20.03,,Danube River Basin,Danube River Basin,,,
20811,JDS4 LVSPE,Real Sample,River water 01 Boefinger Halde,"Sat, 06/29/2019 - 22:00","Sat, 05/25/2019 - 22:00",95,Ulm,Germany,48.424005,10.026232,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.12,20.03,,Danube River Basin,Danube River Basin,,,
